gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_06826	220.28225758147215	-0.1488272259582849	0.12744561049266065	-1.1677705131072802	0.24289934520843237	0.6870689403292842	0.6145736559348773
CNAG_06827	178.59715256475747	0.15217972016609246	0.45157163640766723	0.33700017427292206	0.736116768729283	0.9651553888274357	0.13305328893369534
CNAG_06828	282.48657669527415	0.14237267831362244	0.15736215106838677	0.9047453745834335	0.3656002967841472	0.8117035295784581	0.436993460389888
CNAG_06829	390.0630109111402	0.029230529725105554	0.19295347027645565	0.1514900441190577	0.8795891638457617	0.986621529306226	0.05572012959658041
CNAG_06830	3080.511510717505	0.3016821496902245	0.5365972694875146	0.5622133522564337	0.5739706652364484	0.9302737895731529	0.24111030316211698
CNAG_06831	522.2834504778615	-0.011516686861649495	0.46253235202249654	-0.02489920285854804	0.9801353630649015	0.9984918688339947	0.00871394127435202
CNAG_06832	77.65295802246459	-0.7834284542343044	0.4294790304644748	-1.8241366834302455	0.0681314109156822	0.35965319562811054	1.1666526172759186
CNAG_06833	10.584282924104368	-0.5598074905171615	0.3243980167043141	-1.7256809896819467	0.08440481992085029	0.4037373813856904	1.07363275236416
CNAG_06834	306.90692825752416	-0.17364280864062034	0.5359945942171073	-0.32396373119070204	0.7459654929745301	0.9672426849322427	0.12728126174631343
CNAG_06835	211.35475033146244	-0.12172035764730378	0.26728864491076176	-0.4553891830606643	0.6488292758474841	0.9509153311295638	0.18786956253893336
CNAG_06836	29.27320835135816	-0.06249947962309892	0.21810024262997696	-0.28656309075792213	0.7744468789179726	0.9728934416528321	0.11100836613459802
CNAG_06837	383.70557415023825	0.03205144947912557	0.13392041670639318	0.23933206203647867	0.8108481057767971	0.9787879841756868	0.09106049350929683
CNAG_06838	162.04823769360462	-0.20435909981314854	0.10755263694327244	-1.900084513231746	0.05742202971330274	0.3246092722241585	1.2409214604339425
CNAG_06839	86.92176731829954	-0.2807292695183849	0.36913555331516057	-0.7605045544846336	0.44695304788025436	0.8627458650104383	0.34973809681776064
CNAG_06840	7502.953536892625	-0.23369364650288021	0.15616648663722882	-1.4964391626850466	0.13453925048713075	0.5199013909930287	0.871150996083943
CNAG_06845	214.6329175798778	-0.05320501677878444	0.21819355638939522	-0.24384320810937726	0.807352254920674	0.9783084042869246	0.09293693740972905
CNAG_06846	243.29090041864387	0.6733408843922354	0.17348222542758437	3.8813249180579827	1.0388893101462536e-4	0.0040237667109550325	3.98343072246548
CNAG_06847	8933.035073070509	0.080489344812486055	0.11679431910776647	0.6891546217947321	0.490725969707243	0.8929825055590183	0.30916095811422967
